run_id,sweep_id,name,val_score_best,lr,n_s,n_v,noH,seed,radius,dataset,features,splitter,sum_mode,dropout_p,invariant,graph_mode,train_frac,weight_decay,max_neighbors,n_conv_layers,target_column,distance_emb_dim
z4ycxfe4,bcsxkqp7,amber-sweep-50,0.40284535138001,0.001,48,,True,123,2.5,yuri,torchchem_v1,test:data/yuri/splits/fold_0_test_indices.npy,both,0.1,True,vector,0.8,1e-05,50,3,gap,32
2qu4tdza,bcsxkqp7,dauntless-sweep-51,0.4536069240511317,5e-05,16,,True,123,2.5,yuri,torchchem_v1,test:data/yuri/splits/fold_0_test_indices.npy,both,0.0,True,energy,0.8,0.0,50,2,gap,16
3dnj8w5a,bcsxkqp7,flowing-sweep-52,0.4329390520900732,0.001,16,,True,123,2.5,yuri,torchchem_v1,test:data/yuri/splits/fold_0_test_indices.npy,node,0.0,True,energy,0.8,1e-05,50,2,gap,32
fzl5b87g,bcsxkqp7,genial-sweep-53,0.4441437769875356,0.001,64,,True,123,5.0,yuri,torchchem_v1,test:data/yuri/splits/fold_0_test_indices.npy,node,0.05,True,energy,0.8,0.0001,10,2,gap,64
3rdn1glm,bcsxkqp7,absurd-sweep-54,0.4213524268871339,0.001,16,,True,123,2.5,yuri,torchchem_v1,test:data/yuri/splits/fold_0_test_indices.npy,both,0.05,True,energy,0.8,0.0001,50,2,gap,64
0dpl6dmh,bcsxkqp7,chocolate-sweep-55,0.3992159702201048,0.001,64,,True,123,2.5,yuri,torchchem_v1,test:data/yuri/splits/fold_0_test_indices.npy,node,0.1,True,energy,0.8,1e-05,25,2,gap,32
k44vd2m7,bcsxkqp7,dutiful-sweep-56,0.4157472849819614,0.001,64,,True,123,2.5,yuri,torchchem_v1,test:data/yuri/splits/fold_0_test_indices.npy,node,0.1,True,vector,0.8,1e-05,50,2,gap,48
374xihwe,bcsxkqp7,deep-sweep-57,0.407404479825161,0.001,64,,True,123,2.5,yuri,torchchem_v1,test:data/yuri/splits/fold_0_test_indices.npy,node,0.05,True,vector,0.8,1e-05,50,3,gap,32
wfkp3htu,bcsxkqp7,glamorous-sweep-58,0.4236638456243181,0.0005,48,,True,123,2.5,yuri,torchchem_v1,test:data/yuri/splits/fold_0_test_indices.npy,node,0.1,True,energy,0.8,0.0001,25,2,gap,48
1gwuwtup,bcsxkqp7,treasured-sweep-59,0.4039520908961226,0.001,64,,True,123,2.5,yuri,torchchem_v1,test:data/yuri/splits/fold_0_test_indices.npy,both,0.1,True,energy,0.8,1e-05,50,3,gap,48
e86h9lqg,bcsxkqp7,solar-sweep-60,0.412974043691069,0.001,48,,True,123,2.5,yuri,torchchem_v1,test:data/yuri/splits/fold_0_test_indices.npy,both,0.1,True,vector,0.8,0.0001,50,3,gap,48
8whf1c85,bcsxkqp7,skilled-sweep-61,0.4097945855889005,0.001,64,,True,123,2.5,yuri,torchchem_v1,test:data/yuri/splits/fold_0_test_indices.npy,node,0.1,True,vector,0.8,0.0001,50,2,gap,32
bugwy515,bcsxkqp7,efficient-sweep-62,0.4115243860368061,0.001,64,,True,123,2.5,yuri,torchchem_v1,test:data/yuri/splits/fold_0_test_indices.npy,node,0.1,True,energy,0.8,1e-05,50,2,gap,64
by8kleuy,bcsxkqp7,electric-sweep-63,0.3961678975057086,0.001,48,,True,123,2.5,yuri,torchchem_v1,test:data/yuri/splits/fold_0_test_indices.npy,both,0.1,True,vector,0.8,0.0001,50,3,gap,64
zuy6uzsy,bcsxkqp7,fluent-sweep-64,0.4067683306938197,0.001,48,,True,123,2.5,yuri,torchchem_v1,test:data/yuri/splits/fold_0_test_indices.npy,both,0.1,True,energy,0.8,1e-05,50,3,gap,48
