run_id,sweep_id,name,val_score_best,lr,n_s,n_v,noH,seed,radius,dataset,features,splitter,sum_mode,dropout_p,invariant,graph_mode,train_frac,weight_decay,max_neighbors,n_conv_layers,target_column,distance_emb_dim
islu9c1j,mlm1x5ng,fearless-sweep-11,1.1338163135730783,0.001,32,,True,123,10.0,yuri,torchchem_v1,test:data/yuri/splits/fold_0_test_indices.npy,node,0.1,True,vector_masked,0.8,1e-05,50,3,LUMO,48
bffd4n44,mlm1x5ng,comic-sweep-12,1.1962914999693866,0.0005,64,,True,123,10.0,yuri,torchchem_v1,test:data/yuri/splits/fold_0_test_indices.npy,node,0.1,True,vector_masked,0.8,1e-05,25,3,LUMO,64
semq3dw4,mlm1x5ng,swept-sweep-13,1.0509654894323044,0.001,64,,True,123,2.5,yuri,torchchem_v1,test:data/yuri/splits/fold_0_test_indices.npy,node,0.05,True,vector_masked,0.8,1e-05,50,3,LUMO,48
x9tijbrn,mlm1x5ng,exalted-sweep-14,1.251741044238364,0.001,64,,True,123,5.0,yuri,torchchem_v1,test:data/yuri/splits/fold_0_test_indices.npy,both,0.1,True,vector_masked,0.8,1e-05,50,2,LUMO,64
n67hojdx,mlm1x5ng,amber-sweep-15,1.1309466331048863,0.001,48,,True,123,5.0,yuri,torchchem_v1,test:data/yuri/splits/fold_0_test_indices.npy,node,0.1,True,vector_masked,0.8,1e-05,50,3,LUMO,48
yjc0pxzh,mlm1x5ng,glamorous-sweep-16,1.1376083635385716,0.001,48,,True,123,5.0,yuri,torchchem_v1,test:data/yuri/splits/fold_0_test_indices.npy,node,0.05,True,vector_masked,0.8,1e-05,25,3,LUMO,64
9odns4yo,mlm1x5ng,twilight-sweep-17,1.0930334723084685,0.001,64,,True,123,2.5,yuri,torchchem_v1,test:data/yuri/splits/fold_0_test_indices.npy,both,0.0,True,vector_masked,0.8,1e-05,50,3,LUMO,64
z53f5axw,mlm1x5ng,wandering-sweep-18,1.1777858055042028,0.001,64,,True,123,2.5,yuri,torchchem_v1,test:data/yuri/splits/fold_0_test_indices.npy,node,0.1,True,vector_masked,0.8,1e-05,25,3,LUMO,48
7vuaig96,mlm1x5ng,clear-sweep-19,1.1270051434004515,0.0005,64,,True,123,2.5,yuri,torchchem_v1,test:data/yuri/splits/fold_0_test_indices.npy,node,0.1,True,vector_masked,0.8,1e-05,50,3,LUMO,64
n2txrs2e,mlm1x5ng,dark-sweep-20,1.1844736143643448,0.001,16,,True,123,10.0,yuri,torchchem_v1,test:data/yuri/splits/fold_0_test_indices.npy,node,0.1,True,vector_masked,0.8,1e-05,50,3,LUMO,64
jb9bw5f8,mlm1x5ng,scarlet-sweep-21,1.1801347178523642,0.001,32,,True,123,2.5,yuri,torchchem_v1,test:data/yuri/splits/fold_0_test_indices.npy,node,0.05,True,vector_masked,0.8,1e-05,50,3,LUMO,64
z9o2d8y2,mlm1x5ng,rural-sweep-22,1.079436150277714,0.001,48,,True,123,5.0,yuri,torchchem_v1,test:data/yuri/splits/fold_0_test_indices.npy,node,0.05,True,vector_masked,0.8,1e-05,50,3,LUMO,64
ghrl4mqm,mlm1x5ng,smooth-sweep-23,1.1667512328560914,0.0005,64,,True,123,5.0,yuri,torchchem_v1,test:data/yuri/splits/fold_0_test_indices.npy,node,0.0,True,vector_masked,0.8,1e-05,10,3,LUMO,64
9lqrr505,mlm1x5ng,fresh-sweep-24,1.2717490091037151,0.001,64,,True,123,10.0,yuri,torchchem_v1,test:data/yuri/splits/fold_0_test_indices.npy,both,0.1,True,vector_masked,0.8,1e-05,50,3,LUMO,64
63muw3d5,mlm1x5ng,pretty-sweep-25,1.1334417647127737,0.001,64,,True,123,5.0,yuri,torchchem_v1,test:data/yuri/splits/fold_0_test_indices.npy,node,0.0,True,vector_masked,0.8,1e-05,25,2,LUMO,64
ipebdmrr,mlm1x5ng,swept-sweep-26,1.212353339803057,0.0005,64,,True,123,10.0,yuri,torchchem_v1,test:data/yuri/splits/fold_0_test_indices.npy,node,0.05,True,vector_masked,0.8,1e-05,50,3,LUMO,48
te3lrn9n,mlm1x5ng,hearty-sweep-27,1.0761561048946855,0.001,64,,True,123,2.5,yuri,torchchem_v1,test:data/yuri/splits/fold_0_test_indices.npy,both,0.05,True,vector_masked,0.8,1e-05,50,3,LUMO,48
5251p0vv,mlm1x5ng,comfy-sweep-28,1.0226491199355836,0.0005,64,,True,123,2.5,yuri,torchchem_v1,test:data/yuri/splits/fold_0_test_indices.npy,both,0.0,True,vector_masked,0.8,1e-05,25,3,LUMO,48
38azxg9g,mlm1x5ng,sweet-sweep-29,1.272453778742561,0.001,64,,True,123,2.5,yuri,torchchem_v1,test:data/yuri/splits/fold_0_test_indices.npy,both,0.0,True,vector_masked,0.8,0.0001,25,3,LUMO,64
v5fmkepu,mlm1x5ng,resilient-sweep-30,1.3260530425970902,0.0001,64,,True,123,2.5,yuri,torchchem_v1,test:data/yuri/splits/fold_0_test_indices.npy,both,0.0,True,vector_masked,0.8,1e-05,25,3,LUMO,64
5vmxw3lf,mlm1x5ng,zesty-sweep-31,1.0862047439291371,0.0005,64,,True,123,2.5,yuri,torchchem_v1,test:data/yuri/splits/fold_0_test_indices.npy,both,0.0,True,vector_masked,0.8,1e-05,50,3,LUMO,32
cy5t6kqo,mlm1x5ng,giddy-sweep-32,1.240175360414994,0.001,64,,True,123,10.0,yuri,torchchem_v1,test:data/yuri/splits/fold_0_test_indices.npy,both,0.0,True,vector_masked,0.8,1e-05,25,3,LUMO,48
tk4gkuns,mlm1x5ng,curious-sweep-33,1.1365638042590018,0.0005,64,,True,123,2.5,yuri,torchchem_v1,test:data/yuri/splits/fold_0_test_indices.npy,both,0.0,True,vector_masked,0.8,1e-05,50,3,LUMO,32
rn5px6z3,mlm1x5ng,worldly-sweep-34,1.2207377095667844,0.001,64,,True,123,2.5,yuri,torchchem_v1,test:data/yuri/splits/fold_0_test_indices.npy,both,0.0,True,vector_masked,0.8,1e-05,25,3,LUMO,64
y39gfff0,mlm1x5ng,lucky-sweep-35,1.150665446289406,0.0005,64,,True,123,5.0,yuri,torchchem_v1,test:data/yuri/splits/fold_0_test_indices.npy,both,0.05,True,vector_masked,0.8,1e-05,25,3,LUMO,32
qe7xap23,mlm1x5ng,zany-sweep-36,1.1202927537063243,0.001,64,,True,123,2.5,yuri,torchchem_v1,test:data/yuri/splits/fold_0_test_indices.npy,both,0.0,True,vector_masked,0.8,1e-05,25,3,LUMO,48
0dipd8g4,mlm1x5ng,eager-sweep-37,1.1410702099298138,0.001,64,,True,123,2.5,yuri,torchchem_v1,test:data/yuri/splits/fold_0_test_indices.npy,node,0.05,True,vector_masked,0.8,1e-05,50,3,LUMO,64
0exkceuc,mlm1x5ng,classic-sweep-38,1.1158077075710298,0.001,64,,True,123,2.5,yuri,torchchem_v1,test:data/yuri/splits/fold_0_test_indices.npy,both,0.0,True,vector_masked,0.8,1e-05,50,3,LUMO,32
pcbjt5y4,mlm1x5ng,easy-sweep-39,1.1478062981236303,0.0005,64,,True,123,5.0,yuri,torchchem_v1,test:data/yuri/splits/fold_0_test_indices.npy,both,0.05,True,vector_masked,0.8,1e-05,50,3,LUMO,48
tmllzz2g,mlm1x5ng,trim-sweep-40,1.14982228452348,0.001,64,,True,123,2.5,yuri,torchchem_v1,test:data/yuri/splits/fold_0_test_indices.npy,both,0.05,True,vector_masked,0.8,1e-05,25,3,LUMO,48
9lnk814u,mlm1x5ng,flowing-sweep-41,1.2002027969643263,0.0001,64,,True,123,2.5,yuri,torchchem_v1,test:data/yuri/splits/fold_0_test_indices.npy,both,0.05,True,vector_masked,0.8,1e-05,10,3,LUMO,16
ofozk8zw,mlm1x5ng,pretty-sweep-42,1.092859119119271,0.001,64,,True,123,2.5,yuri,torchchem_v1,test:data/yuri/splits/fold_0_test_indices.npy,both,0.0,True,vector_masked,0.8,1e-05,10,3,LUMO,32
2wf7fq76,mlm1x5ng,usual-sweep-43,1.2149069496115126,0.001,64,,True,123,2.5,yuri,torchchem_v1,test:data/yuri/splits/fold_0_test_indices.npy,both,0.0,True,vector_masked,0.8,1e-05,10,2,LUMO,16
96ktwy80,mlm1x5ng,silvery-sweep-44,1.17198074752914,0.001,64,,True,123,2.5,yuri,torchchem_v1,test:data/yuri/splits/fold_0_test_indices.npy,node,0.1,True,vector_masked,0.8,1e-05,50,3,LUMO,32
fa7q0ikj,mlm1x5ng,vibrant-sweep-45,1.114564208533514,0.001,64,,True,123,5.0,yuri,torchchem_v1,test:data/yuri/splits/fold_0_test_indices.npy,node,0.05,True,vector_masked,0.8,0.0001,50,3,LUMO,48
as1vpqox,mlm1x5ng,soft-sweep-46,1.1792850823579304,0.0005,64,,True,123,5.0,yuri,torchchem_v1,test:data/yuri/splits/fold_0_test_indices.npy,both,0.0,True,vector_masked,0.8,1e-05,10,3,LUMO,48
6l8fh87l,mlm1x5ng,wandering-sweep-47,1.1578299974917652,0.001,48,,True,123,10.0,yuri,torchchem_v1,test:data/yuri/splits/fold_0_test_indices.npy,node,0.05,True,vector_masked,0.8,0.0,10,2,LUMO,64
g2x0kwkn,mlm1x5ng,dulcet-sweep-48,1.0559155200065584,0.001,64,,True,123,2.5,yuri,torchchem_v1,test:data/yuri/splits/fold_0_test_indices.npy,both,0.0,True,vector_masked,0.8,1e-05,10,3,LUMO,32
uml34lxg,mlm1x5ng,glamorous-sweep-49,1.034266331426409,0.001,64,,True,123,5.0,yuri,torchchem_v1,test:data/yuri/splits/fold_0_test_indices.npy,node,0.1,True,vector_masked,0.8,1e-05,10,2,LUMO,64
no9hhgs6,mlm1x5ng,worldly-sweep-50,1.1085586300539656,0.001,64,,True,123,10.0,yuri,torchchem_v1,test:data/yuri/splits/fold_0_test_indices.npy,node,0.1,True,vector_masked,0.8,1e-05,50,2,LUMO,64
zaayp1vr,mlm1x5ng,winter-sweep-51,1.1408849271010284,0.001,64,,True,123,10.0,yuri,torchchem_v1,test:data/yuri/splits/fold_0_test_indices.npy,node,0.1,True,vector_masked,0.8,0.0001,10,2,LUMO,64
ubda0tj2,mlm1x5ng,snowy-sweep-52,1.1340082659315758,0.001,64,,True,123,5.0,yuri,torchchem_v1,test:data/yuri/splits/fold_0_test_indices.npy,node,0.1,True,vector_masked,0.8,0.0001,10,2,LUMO,48
i3i5rfp6,mlm1x5ng,divine-sweep-53,1.334749232741701,0.001,64,,True,123,2.5,yuri,torchchem_v1,test:data/yuri/splits/fold_0_test_indices.npy,node,0.1,True,vector_masked,0.8,0.0001,10,2,LUMO,64
55lhx2bt,mlm1x5ng,eager-sweep-54,1.2195612474544284,0.001,64,,True,123,2.5,yuri,torchchem_v1,test:data/yuri/splits/fold_0_test_indices.npy,node,0.0,True,vector_masked,0.8,1e-05,50,3,LUMO,32
ymsb3ig0,mlm1x5ng,chocolate-sweep-55,1.166982979556343,0.0005,64,,True,123,10.0,yuri,torchchem_v1,test:data/yuri/splits/fold_0_test_indices.npy,node,0.1,True,vector_masked,0.8,1e-05,25,3,LUMO,64
kgsllg67,mlm1x5ng,polished-sweep-56,1.0757943281714897,0.001,64,,True,123,5.0,yuri,torchchem_v1,test:data/yuri/splits/fold_0_test_indices.npy,node,0.05,True,vector_masked,0.8,1e-05,10,3,LUMO,64
ja9rubkd,mlm1x5ng,happy-sweep-57,1.1488130669515917,0.0005,48,,True,123,10.0,yuri,torchchem_v1,test:data/yuri/splits/fold_0_test_indices.npy,node,0.1,True,vector_masked,0.8,1e-05,25,2,LUMO,64
f56l5m2k,mlm1x5ng,laced-sweep-58,1.1728806314291882,0.0005,64,,True,123,10.0,yuri,torchchem_v1,test:data/yuri/splits/fold_0_test_indices.npy,node,0.05,True,vector_masked,0.8,1e-05,10,3,LUMO,64
yo99a1ck,mlm1x5ng,fancy-sweep-59,1.072149547746657,0.001,64,,True,123,10.0,yuri,torchchem_v1,test:data/yuri/splits/fold_0_test_indices.npy,node,0.1,True,vector_masked,0.8,1e-05,10,3,LUMO,48
uzol8nzl,mlm1x5ng,clean-sweep-60,1.33001332430159,0.0001,64,,True,123,10.0,yuri,torchchem_v1,test:data/yuri/splits/fold_0_test_indices.npy,node,0.1,True,vector_masked,0.8,1e-05,10,2,LUMO,64
91m4cs4o,mlm1x5ng,revived-sweep-61,1.105429785801462,0.001,64,,True,123,10.0,yuri,torchchem_v1,test:data/yuri/splits/fold_0_test_indices.npy,node,0.05,True,vector_masked,0.8,1e-05,25,3,LUMO,48
nni6900z,mlm1x5ng,still-sweep-62,1.1337927862970358,0.001,64,,True,123,10.0,yuri,torchchem_v1,test:data/yuri/splits/fold_0_test_indices.npy,node,0.1,True,vector_masked,0.8,0.0001,10,3,LUMO,48
bi03i3sa,mlm1x5ng,divine-sweep-63,1.0949735165150136,0.001,64,,True,123,5.0,yuri,torchchem_v1,test:data/yuri/splits/fold_0_test_indices.npy,node,0.1,True,vector_masked,0.8,1e-05,10,3,LUMO,48
hn847kdr,mlm1x5ng,earthy-sweep-64,1.1668634277651897,0.001,64,,True,123,10.0,yuri,torchchem_v1,test:data/yuri/splits/fold_0_test_indices.npy,node,0.1,True,vector_masked,0.8,1e-05,10,3,LUMO,48
